55000.00352 4.315 0.721 -0.007353 0.002015 -4.9451
55000.124851 4.161 0.707 -0.00256 0.001317 -4.9407
55000.989175 7.025 0.628 -0.004623 0.009286 -4.9338
55001.119325 8.052 0.634 -0.004264 0.012152 -4.9317
55001.24235 8.184 0.634 -0.001925 0.012839 -4.9299
55001.983939 8.67 0.707 -0.002079 0.015579 -4.9205
55002.232758 10.269 0.583 -0.00561 0.015313 -4.9187
55002.974572 13.29 0.666 -0.002087 0.024042 -4.9138
55003.11273 11.241 0.588 -0.002183 0.019798 -4.9123
55003.207776 13.058 0.666 -0.004073 0.025627 -4.9121
55003.234423 13.197 0.588 -0.004754 0.024217 -4.9152
55004.058822 13.451 0.588 -0.003122 0.027531 -4.9051
55004.141912 12.65 0.64 -0.004801 0.030332 -4.9076
55004.210254 12.039 0.634 -0.002234 0.030676 -4.9114
55004.967118 9.673 0.634 0.000395 0.029339 -4.92
55005.229578 9.585 0.628 0.00219 0.0327 -4.9167
55005.978689 7.668 0.628 0.004995 0.034789 -4.9257
55006.139084 5.665 0.634 0.006482 0.026906 -4.9251
55006.225586 5.195 0.605 0.009556 0.028543 -4.9187
55006.975674 2.52 0.61 0.010308 0.028876 -4.9291
55007.077861 2.702 0.61 0.013194 0.031429 -4.9197
55007.214675 1.086 0.616 0.009963 0.025444 -4.9332
55007.970113 -0.632 0.605 0.011328 0.020356 -4.9296
55008.076587 1.331 0.605 0.012387 0.020868 -4.9353
55008.213156 -1.102 0.647 0.008946 0.015195 -4.9387
55008.996017 2.423 0.653 0.00522 0.010464 -4.9294
55009.090646 2.195 0.64 0.005502 0.010963 -4.9299
55009.213179 2.046 0.653 0.003315 0.009968 -4.9317
55009.972363 4.129 0.659 -0.002855 0.001515 -4.9347
55011.015241 8.941 0.647 -0.007473 0.007738 -4.9278
55011.097407 9.519 0.622 -0.008197 0.009543 -4.9232
55011.193017 8.728 0.634 -0.007372 0.005959 -4.9333
55019.059167 21.392 0.628 0.0089 0.066319 -4.8859
55019.178462 18.138 0.64 0.006567 0.067868 -4.8815
55020.030318 12.551 0.628 0.015341 0.063026 -4.8786
55020.172805 11.146 0.634 0.018787 0.063639 -4.8976
55020.973899 6.939 0.61 0.021366 0.060759 -4.8912
55021.181541 6.383 0.616 0.021688 0.051417 -4.8993
55022.963999 5.694 0.622 0.011821 0.030902 -4.9085
55023.124568 5.528 0.628 0.013754 0.031541 -4.9071
55023.945255 6.548 0.61 0.005682 0.019509 -4.9199
55024.951284 4.563 0.616 0.001219 0.017478 -4.9337
55025.104203 4.771 0.578 0.000818 0.01444 -4.9321
55025.963211 4.837 0.659 0.001487 0.016411 -4.9293
55026.108315 4.614 0.7 0.001503 0.016343 -4.9315
55026.97072 6.254 0.666 -0.000223 0.018373 -4.9258
55027.114048 6.234 0.594 -0.002025 0.015353 -4.9221
55027.956407 12.003 0.673 -0.001513 0.020035 -4.9108
55028.117128 13.034 1.791 -0.00307 0.025387 -4.9172
55028.95637 14.357 0.679 -0.00219 0.026444 -4.9067
55029.100831 16.025 0.666 -0.00625 0.029316 -4.9177
55029.955334 17.471 0.594 -0.005087 0.035331 -4.8959
55030.098656 18.249 0.673 -0.006309 0.036549 -4.8953
55030.9622 15.645 0.594 0.000512 0.042519 -4.9104
55031.073834 14.7 0.588 0.004235 0.044485 -4.9058
55031.969023 8.776 0.61 0.006337 0.045269 -4.9132
55032.068631 8.295 0.599 0.009006 0.042238 -4.9092
55032.981066 4.393 0.599 0.01557 0.040417 -4.9154
55033.043269 4.987 0.594 0.014057 0.04178 -4.9123
55033.969383 1.274 0.605 0.015028 0.030666 -4.9113
55034.084626 1.289 0.583 0.014661 0.029337 -4.9107
55034.958389 3.73 0.659 0.012337 0.019843 -4.9168
55035.054791 3.896 0.659 0.011664 0.019782 -4.9242
55035.955878 3.173 0.578 0.002681 0.009171 -4.9354
55036.059355 3.501 0.605 0.003591 0.009789 -4.9324
55036.961309 4.92 0.61 -0.001201 0.009774 -4.9315
55037.047738 4.795 0.599 -0.003705 0.008764 -4.9342
55052.012536 8.155 0.594 0.003406 0.02337 -4.9143
55303.177003 5.883 0.594 -0.000358 0.0147 -4.928
55303.261691 5.773 0.599 0.002989 0.013914 -4.9216
55303.336552 5.426 0.673 -0.001436 0.010199 -4.9243
55318.13705 39.965 0.599 -0.013332 0.088277 -4.8484
55318.225688 39.754 0.673 -0.007948 0.09307 -4.8466
55318.297239 41.278 0.594 -0.008105 0.095173 -4.8371
55319.256192 35.244 0.679 0.006048 0.112593 -4.8468
55319.333603 35.426 0.599 0.00883 0.114403 -4.8396
55321.099244 19.288 0.599 0.034585 0.113885 -4.8382
55321.186547 17.836 0.605 0.038314 0.112357 -4.846
55321.294381 16.179 0.693 0.036181 0.105521 -4.8524
55322.104578 12.508 0.679 0.038504 0.096883 -4.8558
55322.174278 11.041 0.707 0.039544 0.091137 -4.8532
55322.291169 12.848 0.751 0.038675 0.088265 -4.8609
55323.102602 9.409 0.852 0.027887 0.063992 -4.8755
55323.254463 10.493 1.127 0.029622 0.062922 -4.8784
55324.103147 8.899 1.082 0.020941 0.046537 -4.8926
55324.198991 5.988 0.7 0.014972 0.037717 -4.9002
55324.285933 4.355 1.1 0.015751 0.039774 -4.8991
55325.089881 4.373 0.616 0.005197 0.021972 -4.9318
55325.168885 3.817 0.616 0.00799 0.019771 -4.926
55325.318293 3.449 0.736 0.005072 0.016442 -4.929
55670.254432 8.234 0.647 0.00206 0.031558 -4.9233
55670.362681 7.952 0.599 0.004824 0.029354 -4.9153
55671.211784 4.116 0.679 0.009608 0.028246 -4.9195
55671.301357 4.158 0.679 0.008301 0.029306 -4.9285
55672.26394 1.218 0.679 0.012003 0.024008 -4.9295
